Date,Open,High,Low,Close,Volume
2017-01-03,119.2699966430664,119.98999786376953,118.88999938964844,112.28057098388672,22307600
2017-01-04,119.66999816894531,120.41000366210938,119.66000366210938,112.89112091064453,19749100
2017-01-05,120.0999984741211,120.94999694824219,120.0999984741211,113.52979278564453,20644300
2017-01-06,121.0,122.25,120.69000244140625,114.52543640136719,24074300
2017-01-09,122.02999877929688,122.55000305175781,121.94999694824219,114.9011459350586,18909200
2017-01-10,122.37999725341797,122.97000122070312,122.0999984741211,115.15476989746094,16176600
2017-01-11,122.6500015258789,122.93000030517578,122.0199966430664,115.46471405029297,20686000
2017-01-12,122.48999786376953,122.81999969482422,121.5999984741211,115.28627014160156,19622500
2017-01-13,122.80000305175781,123.37000274658203,122.80000305175781,115.68074035644531,16930800
2017-01-17,122.83999633789062,123.02999877929688,122.43000030517578,115.33322143554688,14538500
2017-01-18,122.97000122070312,123.16000366210938,122.66000366210938,115.56804656982422,12499700
2017-01-19,123.22000122070312,123.6500015258789,122.72000122070312,115.51170349121094,12710700
2017-01-20,123.5199966430664,123.83000183105469,122.91999816894531,115.7652587890625,22091000
2017-01-23,123.16999816894531,123.52999877929688,122.56999969482422,115.85921478271484,17434200
2017-01-24,123.58999633789062,124.37000274658203,123.37999725341797,116.6387939453125,17640900
2017-01-25,124.95999908447266,125.45999908447266,124.8499984741211,117.8128890991211,15036200
2017-01-26,125.5999984741211,125.81999969482422,125.33999633789062,117.93500518798828,16052200
2017-01-27,125.83000183105469,125.91999816894531,125.38999938964844,118.16040802001953,15053000
2017-01-30,125.37999725341797,125.37999725341797,124.12999725341797,117.23992156982422,25006700
2017-01-31,124.37999725341797,124.5999984741211,123.8499984741211,117.00513458251953,19091100
2017-02-01,125.44999694824219,125.68000030517578,124.86000061035156,117.8128890991211,22861900
2017-02-02,125.20999908447266,125.69999694824219,124.86000061035156,117.70958709716797,15101400
2017-02-03,125.44999694824219,125.80999755859375,125.33000183105469,118.04771423339844,16957200
2017-02-06,125.47000122070312,125.8499984741211,125.3499984741211,118.18860626220703,11630100
2017-02-07,126.08999633789062,126.55000305175781,125.97000122070312,118.62065124511719,17541100
2017-02-08,126.12000274658203,126.68000030517578,125.87999725341797,118.81790161132812,12569100
2017-02-09,126.62999725341797,127.23999786376953,126.55999755859375,119.25,17542700
2017-02-10,127.23999786376953,127.55999755859375,127.0199966430664,119.64443969726562,13915700
2017-02-13,127.7699966430664,128.25999450683594,127.72000122070312,120.32075500488281,19120200
