Date,Open,High,Low,Close,Volume
2017-01-03,116.1500015258789,116.55000305175781,115.48999786376953,100.25972747802734,2731600
2017-01-04,116.47000122070312,117.19000244140625,116.41999816894531,101.02767944335938,3228700
2017-01-05,116.94999694824219,117.08999633789062,116.4000015258789,100.8292465209961,2604000
2017-01-06,117.0199966430664,117.5199966430664,116.63999938964844,101.14847564697266,2317600
2017-01-09,117.0999984741211,117.13999938964844,116.73999786376953,100.76020050048828,2461400
2017-01-10,116.76000213623047,117.36000061035156,116.62000274658203,100.83786010742188,2055300
2017-01-11,116.91000366210938,117.23999786376953,116.48999786376953,101.15707397460938,2751800
2017-01-12,117.04000091552734,117.04000091552734,116.01000213623047,100.88961791992188,2342300
2017-01-13,116.98999786376953,117.4000015258789,116.9800033569336,101.13983917236328,2031800
2017-01-17,116.86000061035156,117.05999755859375,116.47000122070312,100.691162109375,2583600
2017-01-18,116.80000305175781,117.0,116.4800033569336,100.92414093017578,1901700
2017-01-19,117.02999877929688,117.13999938964844,116.23999786376953,100.52725219726562,1899300
2017-01-20,116.83999633789062,117.2300033569336,116.58999633789062,100.87238311767578,2636100
2017-01-23,116.75,116.97000122070312,116.16999816894531,100.60491180419922,1938900
2017-01-24,116.81999969482422,117.73999786376953,116.73999786376953,101.39006042480469,2165400
2017-01-25,118.0199966430664,118.55999755859375,117.94000244140625,102.26150512695312,2427800
2017-01-26,118.55999755859375,118.62000274658203,118.2300033569336,102.11482238769531,2178500
2017-01-27,118.44999694824219,118.4800033569336,118.0199966430664,101.95091247558594,1479500
2017-01-30,117.7300033569336,117.80000305175781,116.68000030517578,101.26066589355469,3006100
2017-01-31,117.0,117.45999908447266,116.7300033569336,101.34690856933594,3309700
2017-02-01,117.86000061035156,118.04000091552734,117.06999969482422,101.33830261230469,2614500
2017-02-02,117.20999908447266,117.72000122070312,117.0199966430664,101.40731811523438,1745200
2017-02-03,117.98999786376953,118.5199966430664,117.91999816894531,102.17523193359375,1837600
2017-02-06,118.26000213623047,118.41000366210938,117.94000244140625,101.93363952636719,1598800
2017-02-07,118.43000030517578,118.52999877929688,117.95999908447266,101.92500305175781,3365700
2017-02-08,118.12999725341797,118.31999969482422,117.69000244140625,102.03718566894531,1836000
2017-02-09,118.26000213623047,119.20999908447266,118.26000213623047,102.71015930175781,1635300
2017-02-10,119.29000091552734,119.69999694824219,119.20999908447266,103.14160919189453,1837800
2017-02-13,119.91999816894531,120.33000183105469,119.87000274658203,103.65928649902344,1985500
2017-02-14,120.0999984741211,120.62999725341797,119.8499984741211,104.0389175415039,2051200
2017-02-15,120.56999969482422,121.3499984741211,120.44999694824219,104.60834503173828,1998200
2017-02-16,121.25,121.37000274658203,120.63999938964844,104.51347351074219,2034600
2017-02-17,120.66000366210938,121.30999755859375,120.66000366210938,104.66876983642578,1948400
2017-02-21,121.55000305175781,122.12999725341797,121.38999938964844,105.28999328613281,2422800
2017-02-22,121.81999969482422,122.02999877929688,121.68000030517578,105.15194702148438,1974000
2017-02-23,122.20999908447266,122.2300033569336,121.31999969482422,105.07427978515625,2024900
2017-02-24,121.37999725341797,121.98999786376953,121.23999786376953,105.24686431884766,2962900
2017-02-27,121.91999816894531,122.36000061035156,121.73999786376953,105.4798355102539,2625100
2017-02-28,122.18000030517578,122.18000030517578,121.61000061035156,105.09156799316406,2231800
