Date,Open,High,Low,Close,Volume
2017-01-03,57.95000076293945,58.11000061035156,57.849998474121094,44.40464782714844,27938300
2017-01-04,58.400001525878906,58.779998779296875,58.349998474121094,44.909156799316406,25670000
2017-01-05,58.900001525878906,59.310001373291016,58.900001525878906,45.291358947753906,22063100
2017-01-06,58.970001220703125,59.11000061035156,58.90999984741211,45.13848114013672,22073700
2017-01-09,58.83000183105469,58.9900016784668,58.75,45.069679260253906,13962400
2017-01-10,58.91999816894531,59.130001068115234,58.91999816894531,45.077327728271484,16296600
2017-01-11,58.849998474121094,59.29999923706055,58.779998779296875,45.31430435180664,31352400
2017-01-12,59.36000061035156,59.380001068115234,59.11000061035156,45.383087158203125,25127300
2017-01-13,59.41999816894531,59.599998474121094,59.33000183105469,45.551246643066406,20901900
2017-01-17,59.40999984741211,59.439998626708984,59.27000045776367,45.383087158203125,22524800
2017-01-18,59.189998626708984,59.31999969482422,59.02000045776367,45.253143310546875,14581400
2017-01-19,59.099998474121094,59.18000030517578,58.869998931884766,45.13848114013672,17619300
2017-01-20,59.2599983215332,59.40999984741211,59.18000030517578,45.39837646484375,24974100
2017-01-23,59.310001373291016,59.540000915527344,59.18000030517578,45.51304244995117,43093600
2017-01-24,59.439998626708984,59.720001220703125,59.41999816894531,45.62770080566406,18176000
2017-01-25,60.0099983215332,60.33000183105469,59.9900016784668,46.10164260864258,27237600
2017-01-26,60.189998626708984,60.25,59.9900016784668,45.918182373046875,20838800
2017-01-27,60.02000045776367,60.04999923706055,59.86000061035156,45.84174346923828,13061000
2017-01-30,59.45000076293945,59.58000183105469,59.2599983215332,45.51304244995117,19146200
2017-01-31,59.650001525878906,59.7400016784668,59.38999938964844,45.581844329833984,29996800
2017-02-01,60.0,60.029998779296875,59.709999084472656,45.765289306640625,26726400
2017-02-02,59.93000030517578,59.9900016784668,59.72999954223633,45.788230895996094,14796700
2017-02-03,60.0099983215332,60.18000030517578,59.93000030517578,45.9716911315918,13963800
2017-02-06,59.52000045776367,59.709999084472656,59.47999954223633,45.64299392700195,16220200
2017-02-07,59.58000183105469,59.68000030517578,59.529998779296875,45.59713363647461,12123000
