Date,Open,High,Low,Close,Volume
2017-01-03,69.625,69.72000122070312,68.61499786376953,60.22423553466797,5173800
2017-01-04,69.41000366210938,70.375,69.37000274658203,61.2302360534668,4880400
2017-01-05,70.1500015258789,70.19499969482422,69.00499725341797,60.346187591552734,3876400
2017-01-06,69.45500183105469,69.5199966430664,68.87999725341797,60.01084518432617,3063000
2017-01-09,68.74500274658203,68.84500122070312,68.19000244140625,59.49260711669922,3750200
2017-01-10,68.42500305175781,69.06500244140625,68.25499725341797,60.02827835083008,3589200
2017-01-11,68.96499633789062,69.20500183105469,68.55000305175781,60.22423553466797,5510800
2017-01-12,69.08499908447266,69.22000122070312,67.63500213623047,59.579708099365234,4505200
2017-01-13,68.54000091552734,69.2750015258789,68.50499725341797,60.01522445678711,3381800
2017-01-17,68.63999938964844,68.66000366210938,67.93000030517578,59.240020751953125,4245800
2017-01-18,68.1449966430664,68.33999633789062,67.79000091552734,59.4708137512207,4445600
2017-01-19,68.27999877929688,68.54000091552734,67.3499984741211,58.904693603515625,2971300
2017-01-20,67.73999786376953,68.22000122070312,67.66999816894531,59.192138671875,2637500
2017-01-23,67.83999633789062,68.05999755859375,67.33000183105469,58.99180221557617,2102300
2017-01-24,67.91999816894531,68.91000366210938,67.88999938964844,59.85408401489258,2790000
2017-01-25,69.25,69.58000183105469,69.25,60.52473449707031,2888200
2017-01-26,69.58000183105469,69.63999938964844,68.91999816894531,60.20248031616211,3572400
2017-01-27,69.23999786376953,69.27999877929688,68.55999755859375,59.94987106323242,2588900
2017-01-30,68.33999633789062,68.5,67.3499984741211,59.13987731933594,3571800
2017-01-31,67.75,68.55999755859375,67.55000305175781,59.54051971435547,5252300
2017-02-01,68.94999694824219,69.19999694824219,68.05999755859375,59.47954559326172,2388100
2017-02-02,68.38999938964844,68.4800033569336,67.79000091552734,59.18341827392578,2336500
2017-02-03,68.55000305175781,69.08999633789062,68.27999877929688,60.13278579711914,2576600
2017-02-06,68.86000061035156,68.94000244140625,68.19999694824219,59.575347900390625,1972300
2017-02-07,68.52999877929688,68.7699966430664,67.91999816894531,59.37501907348633,2165300
2017-02-08,68.16999816894531,68.18000030517578,67.47000122070312,59.27922439575195,2238400
2017-02-09,68.05999755859375,69.30000305175781,68.05999755859375,60.22859191894531,4452500
2017-02-10,69.51000213623047,69.8499984741211,69.25,60.71635437011719,2580100
2017-02-13,70.0999984741211,70.30999755859375,69.73999786376953,60.85572052001953,4105400
2017-02-14,69.66999816894531,70.08000183105469,69.4800033569336,60.99505615234375,2742300
2017-02-15,69.80000305175781,70.54000091552734,69.75,61.35215377807617,2779800
2017-02-16,70.33999633789062,70.58000183105469,69.79000091552734,61.2302360534668,3625800
2017-02-17,70.1500015258789,70.20999908447266,69.83000183105469,61.14312744140625,3376400
2017-02-21,70.37999725341797,70.83999633789062,70.3499984741211,61.674400329589844,3172300
2017-02-22,70.69999694824219,70.72000122070312,70.33999633789062,61.45668029785156,2285200
2017-02-23,70.7300033569336,70.79000091552734,69.62000274658203,61.02119827270508,2568500
2017-02-24,69.48999786376953,70.05000305175781,69.37000274658203,61.00375747680664,1896600
2017-02-27,69.98999786376953,70.62999725341797,69.80000305175781,61.48282241821289,2712400
2017-02-28,70.36000061035156,70.37999725341797,69.45999908447266,60.498600006103516,4709800
2017-03-01,70.16999816894531,70.9800033569336,70.13999938964844,61.61347198486328,3423500
2017-03-02,70.69999694824219,70.73999786376953,69.88999938964844,60.94282531738281,2518000
2017-03-03,69.9800033569336,70.2699966430664,69.44000244140625,60.768619537353516,2765800
2017-03-06,69.36000061035156,69.44000244140625,68.95999908447266,60.350547790527344,2627300
2017-03-07,69.16999816894531,69.2699966430664,68.72000122070312,59.92374801635742,3159200
2017-03-08,68.97000122070312,69.18000030517578,68.29000091552734,59.53181457519531,3385800
2017-03-09,68.30999755859375,68.58000183105469,67.80000305175781,59.192138671875,3946700
2017-03-10,68.5,68.5199966430664,67.80999755859375,59.48826599121094,2638900
2017-03-13,68.19000244140625,68.73999786376953,68.19000244140625,59.671165466308594,3787600
2017-03-14,68.19999694824219,68.33999633789062,67.68000030517578,59.3924446105957,2994100
2017-03-15,68.51000213623047,69.47000122070312,68.41000366210938,60.33312225341797,3513800
2017-03-16,69.4800033569336,69.66000366210938,69.16999816894531,60.446346282958984,4991800
2017-03-17,69.41999816894531,69.94000244140625,69.01000213623047,60.786014556884766,2416800
2017-03-20,69.81999969482422,69.91000366210938,69.23999786376953,60.45506286621094,1512900
2017-03-21,69.79000091552734,69.80000305175781,67.55000305175781,58.85243606567383,5551800
2017-03-22,67.44000244140625,67.68000030517578,66.80999755859375,58.75663757324219,7786500
2017-03-23,67.52999877929688,68.3499984741211,67.30999755859375,59.13115692138672,4930300
2017-03-24,67.88999938964844,68.16999816894531,67.30999755859375,59.12592315673828,3999800
2017-03-27,66.97000122070312,67.8499984741211,66.54000091552734,59.18708801269531,4875400
2017-03-28,67.44999694824219,68.31999969482422,67.3499984741211,59.658973693847656,3461600
2017-03-29,68.11000061035156,68.56999969482422,68.01000213623047,59.81626892089844,2195000
2017-03-30,68.52999877929688,69.12000274658203,68.44999694824219,60.323123931884766,2774300
2017-03-31,69.08000183105469,69.47000122070312,68.86000061035156,60.43670654296875,3695100
2017-04-03,69.3499984741211,69.36000061035156,67.83999633789062,59.326900482177734,13685000
