Date,Open,High,Low,Close,Volume
2017-01-03,136.49000549316406,136.8300018310547,134.5,120.67147827148438,29792400
2017-01-04,136.0500030517578,137.9600067138672,136.00999450683594,122.68388366699219,34499400
2017-01-05,137.49000549316406,137.75999450683594,135.50999450683594,121.26810455322266,30286900
2017-01-06,136.41000366210938,136.7100067138672,135.67999267578125,120.8228530883789,23436000
2017-01-09,135.5399932861328,135.72000122070312,134.5,120.03040313720703,24077900
2017-01-10,135.0,136.3800048828125,134.75999450683594,121.17903137207031,21684900
2017-01-11,136.22999572753906,136.7899932861328,135.4199981689453,121.39276885986328,27428800
2017-01-12,136.16000366210938,136.22000122070312,133.58999633789062,120.4577865600586,41844200
2017-01-13,135.64999389648438,136.97000122070312,135.64999389648438,121.33041381835938,27784500
2017-01-17,135.60000610351562,135.69000244140625,134.1300048828125,119.68311309814453,28197800
2017-01-18,134.75999450683594,134.94000244140625,133.9499969482422,120.0749282836914,21289700
2017-01-19,135.13999938964844,135.44000244140625,133.1699981689453,119.09546661376953,34105900
2017-01-20,133.75,134.8800048828125,133.75,119.70983123779297,29286100
2017-01-23,134.02999877929688,134.67999267578125,133.1199951171875,119.21122741699219,20537000
2017-01-24,134.33999633789062,136.27999877929688,134.22000122070312,121.03658294677734,34313800
2017-01-25,137.05999755859375,137.5500030517578,136.9499969482422,122.17632293701172,29127300
2017-01-26,137.33999633789062,137.5,136.4199981689453,121.68663787841797,22255600
2017-01-27,136.77000427246094,137.0399932861328,135.64999389648438,121.26810455322266,19467800
2017-01-30,135.22999572753906,135.24000549316406,133.24000549316406,119.57625579833984,40464400
2017-01-31,133.8699951171875,135.55999755859375,133.47999572753906,120.41323852539062,32945000
2017-02-01,136.22000122070312,136.8699951171875,134.6999969482422,120.3420639038086,30010500
2017-02-02,135.3000030517578,135.6699981689453,134.49000549316406,120.03927612304688,19935700
2017-02-03,135.99000549316406,136.97999572753906,135.50999450683594,121.87358093261719,24534100
2017-02-06,136.39999389648438,136.77999877929688,135.42999267578125,120.95645904541016,23691500
2017-02-07,135.82000732421875,136.47000122070312,134.77000427246094,120.42218780517578,30342200
2017-02-08,135.24000549316406,135.24000549316406,133.88999938964844,120.20848846435547,32956900
2017-02-09,135.0,137.25,135.0,121.90029907226562,28267600
2017-02-10,137.7899932861328,138.3699951171875,137.1999969482422,122.82636260986328,27287600
2017-02-13,138.77000427246094,139.2100067138672,138.08999633789062,123.14691162109375,23245100
2017-02-14,137.94000244140625,138.9499969482422,137.61000061035156,123.55648803710938,27145000
